Commodity,Commodity_ID,Year,Month,Price,Arrivals
Groundnut Oil,4,2018,May,3660.17,85.62
Groundnut Oil,4,2018,June,3739.13,99.2
Groundnut Oil,4,2018,July,3719.21,42.3
Groundnut Oil,4,2018,August,4663.04,7.23
Groundnut Oil,4,2018,September,,
Groundnut Oil,4,2018,October,,
Groundnut Oil,4,2018,November,,
Groundnut Oil,4,2018,December,,
Groundnut Oil,4,2019,January,,
Groundnut Oil,4,2019,February,7274.0,2.19
Groundnut Oil,4,2019,March,7022.13,31.37
Groundnut Oil,4,2019,April,,
Groundnut Oil,4,2019,May,,
Groundnut Oil,4,2019,June,,
Groundnut Oil,4,2019,July,,
Groundnut Oil,4,2019,August,,
Groundnut Oil,4,2019,September,,
Groundnut Oil,4,2019,October,,
Groundnut Oil,4,2019,November,,
Groundnut Oil,4,2019,December,,
Groundnut Oil,4,2022,January,,
Groundnut Oil,4,2022,February,,
Groundnut Oil,4,2022,March,,
Groundnut Oil,4,2022,April,,
Groundnut Oil,4,2022,May,,
Groundnut Oil,4,2022,June,5550.0,0.01
Groundnut Oil,4,2022,July,,
Groundnut Oil,4,2022,August,,
Groundnut Oil,4,2022,September,,
Groundnut Oil,4,2022,October,,
Groundnut Oil,4,2022,November,,
Groundnut Oil,4,2022,December,,
Lentil,6,2011,January,2970.92,20748.25
Lentil,6,2011,February,2874.75,19132.02
Lentil,6,2011,March,2886.37,32464.47
Lentil,6,2011,April,2811.25,28124.17
Lentil,6,2011,May,2665.36,25041.7
Lentil,6,2011,June,2514.61,26088.06
Lentil,6,2011,July,2561.28,18107.59
Lentil,6,2011,August,2546.37,18272.15
Lentil,6,2011,September,2755.1,24795.32
Lentil,6,2011,October,3102.64,28285.65
Lentil,6,2011,November,2740.45,25779.15
Lentil,6,2011,December,2712.08,15538.53
Lentil,6,2012,January,2918.4,11946.84
Lentil,6,2012,February,2790.23,25152.92
Lentil,6,2012,March,2770.64,65017.08
Lentil,6,2012,April,2826.93,58972.81
Lentil,6,2012,May,3153.94,67109.67
Lentil,6,2012,June,3104.55,43393.38
Lentil,6,2012,July,3335.47,21304.72
Lentil,6,2012,August,3547.55,16638.05
Lentil,6,2012,September,3451.0,17877.33
Lentil,6,2012,October,3526.76,17590.82
Lentil,6,2012,November,3485.28,20768.92
Lentil,6,2012,December,3237.48,19363.44
Lentil,6,2013,January,3395.66,15779.35
Lentil,6,2013,February,3617.03,26273.06
Lentil,6,2013,March,3441.47,69137.94
Lentil,6,2013,April,3886.07,55641.55
Lentil,6,2013,May,3878.26,32268.97
Lentil,6,2013,June,3953.29,28048.25
Lentil,6,2013,July,3959.78,17267.68
Lentil,6,2013,August,3929.73,14566.69
Lentil,6,2013,September,3987.06,11940.32
Lentil,6,2013,October,3944.9,7359.83
Lentil,6,2013,November,3987.22,9508.57
Lentil,6,2013,December,3937.63,6450.47
Lentil,6,2014,January,4048.11,12312.98
Lentil,6,2014,February,3809.92,40869.64
Lentil,6,2014,March,4102.49,74639.59
Lentil,6,2014,April,4330.19,47555.09
Lentil,6,2014,May,4398.87,30034.11
Lentil,6,2014,June,4250.03,18412.35
Lentil,6,2014,July,4619.09,12320.44
Lentil,6,2014,August,4948.37,15750.54
Lentil,6,2014,September,5281.24,17072.17
Lentil,6,2014,October,5715.1,14193.74
Lentil,6,2014,November,5811.13,19253.21
Lentil,6,2014,December,6101.21,12406.6
Lentil,6,2015,January,6610.94,10713.44
Lentil,6,2015,February,5371.21,22899.99
Lentil,6,2015,March,4348.85,215102.9
Lentil,6,2015,April,5161.83,122424.92
Lentil,6,2015,May,6029.06,55499.54
Lentil,6,2015,June,6004.41,37127.37
Lentil,6,2015,July,5919.28,35428.62
Lentil,6,2015,August,6886.3,20795.36
Lentil,6,2015,September,6641.94,17466.91
Lentil,6,2015,October,7315.4,12184.73
Lentil,6,2015,November,6939.87,10274.14
Lentil,6,2015,December,7624.52,14668.52
Lentil,6,2016,January,7903.69,12090.37
Lentil,6,2016,February,5371.46,34670.22
Lentil,6,2016,March,5283.91,59187.72
Lentil,6,2016,April,5771.96,74379.66
Lentil,6,2016,May,5871.92,80055.31
Lentil,6,2016,June,6005.02,57012.82
Lentil,6,2016,July,6808.4,22336.95
Lentil,6,2016,August,7087.32,16841.32
Lentil,6,2016,September,6356.27,23189.49
Lentil,6,2016,October,6228.58,23819.76
Lentil,6,2016,November,6569.43,25844.56
Lentil,6,2016,December,6021.36,16578.02
Lentil,6,2017,January,5939.73,18956.6
Lentil,6,2017,February,4462.02,49447.54
Lentil,6,2017,March,4462.6,93691.69
Lentil,6,2017,April,4555.86,69852.49
Lentil,6,2017,May,4287.8,76458.25
Lentil,6,2017,June,4522.01,44564.77
Lentil,6,2017,July,3973.25,55457.79
Lentil,6,2017,August,4069.12,53174.43
Lentil,6,2017,September,4046.67,36214.28
Lentil,6,2017,October,3780.67,44258.54
Lentil,6,2017,November,3694.08,57590.7
Lentil,6,2017,December,3814.57,45547.83
Lentil,6,2018,January,3830.51,44867.77
Lentil,6,2018,February,3708.55,47759.08
Lentil,6,2018,March,3668.38,66626.65
Lentil,6,2018,April,3598.37,96426.32
Lentil,6,2018,May,3609.92,127078.14
Lentil,6,2018,June,3670.53,56828.55
Lentil,6,2018,July,3746.17,49236.89
Lentil,6,2018,August,3862.76,38464.89
Lentil,6,2018,September,3747.93,40677.22
Lentil,6,2018,October,3711.12,40371.04
Lentil,6,2018,November,3842.66,31275.43
Lentil,6,2018,December,3926.46,36258.96
Lentil,6,2019,January,4090.89,36902.0
Lentil,6,2019,February,3962.6,40712.2
Lentil,6,2019,March,3802.21,74042.82
Lentil,6,2019,April,3914.4,85596.77
Lentil,6,2019,May,4120.7,88537.61
Lentil,6,2019,June,4176.31,61615.93
Lentil,6,2019,July,4271.92,45759.77
Lentil,6,2019,August,4294.32,38451.96
Lentil,6,2019,September,4417.22,26449.92
Lentil,6,2019,October,4397.14,30856.65
Lentil,6,2019,November,4377.7,36503.82
Lentil,6,2019,December,4564.25,32416.94
Lentil,6,2020,January,4875.27,23535.63
Lentil,6,2020,February,4702.37,22830.31
Lentil,6,2020,March,4282.06,77490.89
Lentil,6,2020,April,5051.04,63749.55
Lentil,6,2020,May,5064.31,68718.25
Lentil,6,2020,June,5188.95,56287.04
Lentil,6,2020,July,5446.62,22792.26
Lentil,6,2020,August,5602.39,15277.49
Lentil,6,2020,September,5682.73,11367.54
Lentil,6,2020,October,5573.98,12805.13
Lentil,6,2020,November,5424.6,14693.7
Lentil,6,2020,December,5364.06,13057.4
Lentil,6,2021,January,5330.34,12925.95
Lentil,6,2021,February,5166.19,50730.62
Lentil,6,2021,March,5176.3,148078.19
Lentil,6,2021,April,5560.05,51324.37
Lentil,6,2021,May,6023.48,11998.8
Lentil,6,2021,June,5836.74,65260.38
Lentil,6,2021,July,5942.19,42686.5
Lentil,6,2021,August,6395.8,27066.01
Lentil,6,2021,September,6836.25,24362.99
Lentil,6,2021,October,6749.53,29142.43
Lentil,6,2021,November,6769.79,23993.92
Lentil,6,2021,December,6684.16,23044.09
Lentil,6,2022,January,6894.89,24681.91
Lentil,6,2022,February,6699.18,37937.06
Lentil,6,2022,March,6164.46,168592.81
Lentil,6,2022,April,6356.08,144633.64
Lentil,6,2022,May,6407.09,121477.98
Lentil,6,2022,June,6527.38,99262.36
Lentil,6,2022,July,6732.15,63518.39
Lentil,6,2022,August,6782.97,32054.07
Lentil,6,2022,September,6480.36,34464.39
Lentil,6,2022,October,6536.96,38679.76
Lentil,6,2022,November,6441.27,56200.26
Lentil,6,2022,December,6295.63,45342.76
Lentil,6,2023,January,6545.01,33933.07
Lentil,6,2023,February,5899.04,67435.64
Lentil,6,2023,March,5717.41,136901.04
Lentil,6,2023,April,5622.93,125405.94
Lentil,6,2023,May,5699.93,114145.38
Lentil,6,2023,June,5759.48,112434.96
Lentil,6,2023,July,5812.43,64382.85
Lentil,6,2023,August,6208.98,49627.35
Lentil,6,2023,September,6377.78,32681.81
Lentil,6,2023,October,6189.45,45986.21
Lentil,6,2023,November,6275.98,32170.35
Lentil,6,2023,December,6147.79,27765.82
Lentil,6,2024,January,6179.63,25334.52
Lentil,6,2024,February,5767.89,65786.88
Lentil,6,2024,March,5761.92,99696.62
Lentil,6,2024,April,5884.66,74030.64
Lentil,6,2024,May,6039.95,77556.22
Lentil,6,2024,June,6192.99,52988.26
Lentil,6,2024,July,6437.79,51938.72
Lentil,6,2024,August,6544.86,32444.06
Lentil,6,2024,September,6259.31,32045.48
Lentil,6,2024,October,6250.06,21616.37
Lentil,6,2024,November,,
Lentil,6,2024,December,,
Moong (Dal/Split),7,2011,January,5701.15,5386.65
Moong (Dal/Split),7,2011,February,5777.79,4015.86
Moong (Dal/Split),7,2011,March,5981.89,4302.78
Moong (Dal/Split),7,2011,April,6462.01,4739.81
Moong (Dal/Split),7,2011,May,6384.89,4873.84
Moong (Dal/Split),7,2011,June,6150.49,5545.47
Moong (Dal/Split),7,2011,July,5855.4,5584.9
Moong (Dal/Split),7,2011,August,5401.61,17232.1
Moong (Dal/Split),7,2011,September,5222.39,13952.83
Moong (Dal/Split),7,2011,October,5466.23,16262.0
Moong (Dal/Split),7,2011,November,4673.26,9274.61
Moong (Dal/Split),7,2011,December,4650.59,7871.55
Moong (Dal/Split),7,2012,January,4471.6,6589.1
Moong (Dal/Split),7,2012,February,4770.27,8738.1
Moong (Dal/Split),7,2012,March,5210.7,19134.3
Moong (Dal/Split),7,2012,April,5017.82,10343.0
Moong (Dal/Split),7,2012,May,4970.19,13288.6
Moong (Dal/Split),7,2012,June,5029.6,6633.42
Moong (Dal/Split),7,2012,July,5431.06,6827.5
Moong (Dal/Split),7,2012,August,6037.45,4974.8
Moong (Dal/Split),7,2012,September,5943.43,5874.02
Moong (Dal/Split),7,2012,October,6181.73,8210.3
Moong (Dal/Split),7,2012,November,6306.04,5996.4
Moong (Dal/Split),7,2012,December,6918.47,18400.7
Moong (Dal/Split),7,2013,January,6939.52,18625.7
Moong (Dal/Split),7,2013,February,6919.95,9324.4
Moong (Dal/Split),7,2013,March,6879.98,24036.5
Moong (Dal/Split),7,2013,April,6819.85,23976.6
Moong (Dal/Split),7,2013,May,6625.92,35627.9
Moong (Dal/Split),7,2013,June,6398.07,20497.8
Moong (Dal/Split),7,2013,July,6709.14,4560.9
Moong (Dal/Split),7,2013,August,5264.87,4085.67
Moong (Dal/Split),7,2013,September,5229.01,14668.2
Moong (Dal/Split),7,2013,October,6121.75,7096.6
Moong (Dal/Split),7,2013,November,6302.53,6226.7
Moong (Dal/Split),7,2013,December,7386.15,4115.62
Moong (Dal/Split),7,2014,January,7329.52,6173.31
Moong (Dal/Split),7,2014,February,8245.43,4716.2
Moong (Dal/Split),7,2014,March,7950.38,4278.75
Moong (Dal/Split),7,2014,April,8925.69,5016.46
Moong (Dal/Split),7,2014,May,8768.77,6442.7
Moong (Dal/Split),7,2014,June,8604.0,6792.2
Moong (Dal/Split),7,2014,July,7901.99,5874.4
Moong (Dal/Split),7,2014,August,5954.79,7844.1
Moong (Dal/Split),7,2014,September,5584.45,5937.4
Moong (Dal/Split),7,2014,October,6935.58,5844.2
Moong (Dal/Split),7,2014,November,7905.69,4714.5
Moong (Dal/Split),7,2014,December,8088.7,4069.6
Moong (Dal/Split),7,2015,January,9603.55,11812.0
Moong (Dal/Split),7,2015,February,9718.48,7360.2
Moong (Dal/Split),7,2015,March,9209.02,4198.5
Moong (Dal/Split),7,2015,April,9193.5,4105.6
Moong (Dal/Split),7,2015,May,9962.21,3570.0
Moong (Dal/Split),7,2015,June,9998.51,3687.03
Moong (Dal/Split),7,2015,July,9230.07,3840.33
Moong (Dal/Split),7,2015,August,9397.34,5000.49
Moong (Dal/Split),7,2015,September,9648.21,4541.0
Moong (Dal/Split),7,2015,October,10959.46,7679.5
Moong (Dal/Split),7,2015,November,10151.98,3020.0
Moong (Dal/Split),7,2015,December,9802.94,4277.1
Moong (Dal/Split),7,2016,January,9257.86,4569.0
Moong (Dal/Split),7,2016,February,8935.71,4399.15
Moong (Dal/Split),7,2016,March,9072.19,5014.3
Moong (Dal/Split),7,2016,April,9267.91,5078.0
Moong (Dal/Split),7,2016,May,8932.31,2929.0
Moong (Dal/Split),7,2016,June,8641.86,5090.0
Moong (Dal/Split),7,2016,July,8311.5,2876.0
Moong (Dal/Split),7,2016,August,7517.49,6356.3
Moong (Dal/Split),7,2016,September,7050.88,7440.5
Moong (Dal/Split),7,2016,October,7075.13,9957.8
Moong (Dal/Split),7,2016,November,7060.35,12106.4
Moong (Dal/Split),7,2016,December,6730.12,11020.6
Moong (Dal/Split),7,2017,January,6587.31,9543.4
Moong (Dal/Split),7,2017,February,6536.22,14161.6
Moong (Dal/Split),7,2017,March,6286.15,20075.82
Moong (Dal/Split),7,2017,April,7111.74,26266.1
Moong (Dal/Split),7,2017,May,7130.75,22571.19
Moong (Dal/Split),7,2017,June,7083.67,29863.3
Moong (Dal/Split),7,2017,July,6285.12,14352.02
Moong (Dal/Split),7,2017,August,6225.87,10648.53
Moong (Dal/Split),7,2017,September,6619.59,5275.68
Moong (Dal/Split),7,2017,October,6513.1,7231.6
Moong (Dal/Split),7,2017,November,6438.39,9074.3
Moong (Dal/Split),7,2017,December,6541.44,8014.7
Moong (Dal/Split),7,2018,January,6622.3,8914.4
Moong (Dal/Split),7,2018,February,6562.61,7271.88
Moong (Dal/Split),7,2018,March,6635.76,9953.5
Moong (Dal/Split),7,2018,April,6637.5,9429.3
Moong (Dal/Split),7,2018,May,6675.11,6473.2
Moong (Dal/Split),7,2018,June,6618.12,5040.34
Moong (Dal/Split),7,2018,July,6507.61,6171.76
Moong (Dal/Split),7,2018,August,6585.61,7893.1
Moong (Dal/Split),7,2018,September,6628.11,7999.06
Moong (Dal/Split),7,2018,October,6715.7,9200.66
Moong (Dal/Split),7,2018,November,5909.47,11203.75
Moong (Dal/Split),7,2018,December,7112.83,7396.44
Moong (Dal/Split),7,2019,January,7205.71,9149.37
Moong (Dal/Split),7,2019,February,7246.2,6970.22
Moong (Dal/Split),7,2019,March,6323.47,10530.48
Moong (Dal/Split),7,2019,April,6969.3,10795.91
Moong (Dal/Split),7,2019,May,7566.61,8886.24
Moong (Dal/Split),7,2019,June,7838.18,7708.57
Moong (Dal/Split),7,2019,July,7900.55,8202.14
Moong (Dal/Split),7,2019,August,8163.0,8613.0
Moong (Dal/Split),7,2019,September,7989.52,7771.5
Moong (Dal/Split),7,2019,October,8110.97,8923.5
Moong (Dal/Split),7,2019,November,8234.19,7439.02
Moong (Dal/Split),7,2019,December,8552.46,6991.8
Moong (Dal/Split),7,2020,January,9181.32,7362.7
Moong (Dal/Split),7,2020,February,9639.19,5674.9
Moong (Dal/Split),7,2020,March,9648.85,4346.0
Moong (Dal/Split),7,2020,April,10931.23,5056.9
Moong (Dal/Split),7,2020,May,10197.76,3909.1
Moong (Dal/Split),7,2020,June,10257.73,4981.0
Moong (Dal/Split),7,2020,July,9944.79,4836.5
Moong (Dal/Split),7,2020,August,9542.84,4990.7
Moong (Dal/Split),7,2020,September,8839.31,4452.5
Moong (Dal/Split),7,2020,October,9363.02,4457.85
Moong (Dal/Split),7,2020,November,9589.22,3698.7
Moong (Dal/Split),7,2020,December,9835.39,4514.4
Moong (Dal/Split),7,2021,January,10008.66,4233.6
Moong (Dal/Split),7,2021,February,10048.97,4555.9
Moong (Dal/Split),7,2021,March,9981.83,4815.8
Moong (Dal/Split),7,2021,April,10179.81,6429.2
Moong (Dal/Split),7,2021,May,10015.16,3688.9
Moong (Dal/Split),7,2021,June,9394.52,5635.65
Moong (Dal/Split),7,2021,July,8745.38,6296.4
Moong (Dal/Split),7,2021,August,8862.63,5455.43
Moong (Dal/Split),7,2021,September,9074.67,5731.6
Moong (Dal/Split),7,2021,October,9298.55,6413.1
Moong (Dal/Split),7,2021,November,9335.11,4569.5
Moong (Dal/Split),7,2021,December,9372.34,6148.1
Moong (Dal/Split),7,2022,January,9233.6,5777.9
Moong (Dal/Split),7,2022,February,9131.55,5398.5
Moong (Dal/Split),7,2022,March,9206.59,8171.91
Moong (Dal/Split),7,2022,April,9343.9,6914.5
Moong (Dal/Split),7,2022,May,9168.88,5350.0
Moong (Dal/Split),7,2022,June,9117.72,7121.7
Moong (Dal/Split),7,2022,July,9105.96,6321.67
Moong (Dal/Split),7,2022,August,9221.03,6485.7
Moong (Dal/Split),7,2022,September,9343.62,9079.34
Moong (Dal/Split),7,2022,October,9620.06,9654.65
Moong (Dal/Split),7,2022,November,9323.98,7387.2
Moong (Dal/Split),7,2022,December,9497.25,8726.2
Moong (Dal/Split),7,2023,January,9619.13,8970.87
Moong (Dal/Split),7,2023,February,9652.02,8482.09
Moong (Dal/Split),7,2023,March,9737.88,9289.36
Moong (Dal/Split),7,2023,April,9872.27,5485.42
Moong (Dal/Split),7,2023,May,9728.92,8919.2
Moong (Dal/Split),7,2023,June,10021.84,10221.9
Moong (Dal/Split),7,2023,July,10345.59,8450.34
Moong (Dal/Split),7,2023,August,10424.65,9269.6
Moong (Dal/Split),7,2023,September,10224.78,8806.1
Moong (Dal/Split),7,2023,October,10766.19,8671.65
Moong (Dal/Split),7,2023,November,10742.47,7903.43
Moong (Dal/Split),7,2023,December,10802.28,7273.7
Moong (Dal/Split),7,2024,January,10205.73,8993.4
Moong (Dal/Split),7,2024,February,10612.59,9199.6
Moong (Dal/Split),7,2024,March,11133.26,9455.7
Moong (Dal/Split),7,2024,April,11114.79,6199.35
Moong (Dal/Split),7,2024,May,11134.56,8008.55
Moong (Dal/Split),7,2024,June,10352.38,7854.7
Moong (Dal/Split),7,2024,July,10482.44,8029.1
Moong (Dal/Split),7,2024,August,7106.68,37324.75
Moong (Dal/Split),7,2024,September,8254.92,31002.44
Moong (Dal/Split),7,2024,October,8366.84,12558.49
Moong (Dal/Split),7,2024,November,,
Moong (Dal/Split),7,2024,December,,
Moong,8,2011,January,3923.34,73169.16
Moong,8,2011,February,3874.7,29508.9
Moong,8,2011,March,3355.76,34692.23
Moong,8,2011,April,3777.44,26813.58
Moong,8,2011,May,3632.34,24119.05
Moong,8,2011,June,3914.06,36998.01
Moong,8,2011,July,4193.82,26635.24
Moong,8,2011,August,4419.86,42025.54
Moong,8,2011,September,3967.72,104179.07
Moong,8,2011,October,3801.12,68540.6
Moong,8,2011,November,3681.0,63230.63
Moong,8,2011,December,3572.56,46487.21
Moong,8,2012,January,3585.82,28013.94
Moong,8,2012,February,3501.91,25261.99
Moong,8,2012,March,3590.63,23557.52
Moong,8,2012,April,3839.84,20702.61
Moong,8,2012,May,3879.92,33393.59
Moong,8,2012,June,3907.8,43204.94
Moong,8,2012,July,4437.29,23272.03
Moong,8,2012,August,4684.43,29205.56
Moong,8,2012,September,4343.41,92551.73
Moong,8,2012,October,4856.77,76318.54
Moong,8,2012,November,5082.6,40889.14
Moong,8,2012,December,5103.36,29862.37
Moong,8,2013,January,5158.97,20568.15
Moong,8,2013,February,5152.89,14436.53
Moong,8,2013,March,5094.75,17661.38
Moong,8,2013,April,4915.91,17016.41
Moong,8,2013,May,4971.78,17757.96
Moong,8,2013,June,4725.15,37442.22
Moong,8,2013,July,4561.58,26769.05
Moong,8,2013,August,4645.87,46074.73
Moong,8,2013,September,4793.37,147289.79
Moong,8,2013,October,4880.98,226845.73
Moong,8,2013,November,5058.45,108254.94
Moong,8,2013,December,5170.51,27057.46
Moong,8,2014,January,5904.17,26116.33
Moong,8,2014,February,6213.86,14487.89
Moong,8,2014,March,5741.95,16791.29
Moong,8,2014,April,5067.75,17580.06
Moong,8,2014,May,5401.66,51923.57
Moong,8,2014,June,4914.58,106099.42
Moong,8,2014,July,5843.88,38239.46
Moong,8,2014,August,6248.6,41964.93
Moong,8,2014,September,6034.68,50969.13
Moong,8,2014,October,6450.0,91258.17
Moong,8,2014,November,6938.55,48316.74
Moong,8,2014,December,7108.55,34110.5
Moong,8,2015,January,7504.16,26436.09
Moong,8,2015,February,7147.12,22039.76
Moong,8,2015,March,7480.88,13749.91
Moong,8,2015,April,7406.88,14854.54
Moong,8,2015,May,7435.5,26641.51
Moong,8,2015,June,6520.07,58663.86
Moong,8,2015,July,6359.81,39922.98
Moong,8,2015,August,6822.59,47601.96
Moong,8,2015,September,7113.98,147131.63
Moong,8,2015,October,7925.94,111857.93
Moong,8,2015,November,7306.08,37411.21
Moong,8,2015,December,7556.57,37568.03
Moong,8,2016,January,7855.75,22505.24
Moong,8,2016,February,7508.17,18149.65
Moong,8,2016,March,7645.12,18248.12
Moong,8,2016,April,8025.77,29430.64
Moong,8,2016,May,6600.68,36744.67
Moong,8,2016,June,5711.26,96364.17
Moong,8,2016,July,5656.82,47746.45
Moong,8,2016,August,5193.76,53306.5
Moong,8,2016,September,4975.36,106322.34
Moong,8,2016,October,4765.38,114879.62
Moong,8,2016,November,4823.01,66386.88
Moong,8,2016,December,4565.93,79763.33
Moong,8,2017,January,4588.93,71860.1
Moong,8,2017,February,4642.41,47408.02
Moong,8,2017,March,4844.94,46856.4
Moong,8,2017,April,5115.5,30249.58
Moong,8,2017,May,4730.6,37123.77
Moong,8,2017,June,5120.64,129192.21
Moong,8,2017,July,5128.12,137708.33
Moong,8,2017,August,4943.06,55145.59
Moong,8,2017,September,4544.42,106196.58
Moong,8,2017,October,4450.49,84922.14
Moong,8,2017,November,4626.96,86919.68
Moong,8,2017,December,4935.48,56953.2
Moong,8,2018,January,5060.82,32773.76
Moong,8,2018,February,5140.81,22517.94
Moong,8,2018,March,5249.59,26055.5
Moong,8,2018,April,5051.39,18818.88
Moong,8,2018,May,5034.55,30689.96
Moong,8,2018,June,4986.75,28193.17
Moong,8,2018,July,4470.92,150580.39
Moong,8,2018,August,4578.01,126941.03
Moong,8,2018,September,4770.83,83911.31
Moong,8,2018,October,4768.38,85924.21
Moong,8,2018,November,5168.0,56403.62
Moong,8,2018,December,5408.53,54605.24
Moong,8,2019,January,5466.71,34257.05
Moong,8,2019,February,5424.41,25250.94
Moong,8,2019,March,5459.95,22516.01
Moong,8,2019,April,5686.15,20440.58
Moong,8,2019,May,5975.14,27550.01
Moong,8,2019,June,5327.36,102431.38
Moong,8,2019,July,5328.08,98598.06
Moong,8,2019,August,5788.39,63227.19
Moong,8,2019,September,5555.95,102047.53
Moong,8,2019,October,5776.23,103022.44
Moong,8,2019,November,6229.62,68322.17
Moong,8,2019,December,6520.37,47892.58
Moong,8,2020,January,7200.79,23557.78
Moong,8,2020,February,7328.35,12700.42
Moong,8,2020,March,7682.2,8502.55
Moong,8,2020,April,9040.1,8079.19
Moong,8,2020,May,6980.04,36246.93
Moong,8,2020,June,6215.86,86114.91
Moong,8,2020,July,5573.75,57232.64
Moong,8,2020,August,5575.61,83622.76
Moong,8,2020,September,5603.78,133907.29
Moong,8,2020,October,6386.85,90826.63
Moong,8,2020,November,6360.38,44669.64
Moong,8,2020,December,6430.48,41937.61
Moong,8,2021,January,6532.35,31116.51
Moong,8,2021,February,6662.33,27075.64
Moong,8,2021,March,6598.25,22071.61
Moong,8,2021,April,7045.85,13870.89
Moong,8,2021,May,6532.16,17641.34
Moong,8,2021,June,5879.44,73519.74
Moong,8,2021,July,5767.19,79618.25
Moong,8,2021,August,6023.87,120571.14
Moong,8,2021,September,6259.59,108037.0
Moong,8,2021,October,6201.62,67821.71
Moong,8,2021,November,6087.49,52593.17
Moong,8,2021,December,5870.81,50599.03
Moong,8,2022,January,5942.34,54304.86
Moong,8,2022,February,6240.74,40418.23
Moong,8,2022,March,6783.71,28822.67
Moong,8,2022,April,7029.07,19530.09
Moong,8,2022,May,6509.44,41203.49
Moong,8,2022,June,6037.26,124890.32
Moong,8,2022,July,6100.65,113573.14
Moong,8,2022,August,6252.86,93684.37
Moong,8,2022,September,6375.52,113445.12
Moong,8,2022,October,6542.07,61225.18
Moong,8,2022,November,6823.63,45037.18
Moong,8,2022,December,6930.49,29799.88
Moong,8,2023,January,7244.55,21894.04
Moong,8,2023,February,7407.71,15973.38
Moong,8,2023,March,7855.09,13876.76
Moong,8,2023,April,7733.49,13040.66
